RegionName,State,Metro,avg_rent
Norwalk,IA,"Des Moines-West Des Moines, IA",1159.4687667881117
Jeannette,PA,"Pittsburgh, PA",1159.2103827663916
Berwyn,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1158.8507444786765
Tuscaloosa,AL,"Tuscaloosa, AL",1158.4159000233576
Waterville,ME,"Augusta-Waterville, ME",1158.3333333333337
Provo,UT,"Provo-Orem, UT",1157.0906505034156
Nederland,TX,"Beaumont-Port Arthur, TX",1156.58193710866
Bossier City,LA,"Shreveport-Bossier City, LA",1154.8129614483832
Silverton,OH,"Cincinnati, OH-KY-IN",1154.5
San Angelo,TX,"San Angelo, TX",1154.1349682048233
Inkster,MI,"Detroit-Warren-Dearborn, MI",1153.769570876489
Syracuse,NY,"Syracuse, NY",1152.713420635693
Hinesville,GA,"Hinesville, GA",1152.5758159942884
Harker Heights,TX,"Killeen-Temple, TX",1152.4581854166022
Universal City,TX,"San Antonio-New Braunfels, TX",1151.060396268254
Decatur,AL,"Decatur, AL",1150.3648426712693
Sherwood,AR,"Little Rock-North Little Rock-Conway, AR",1150.3396972362702
South Hill,VA,,1150.0
Marianna,FL,,1150.0
Sheridan,WY,"Sheridan, WY",1150.0
Ocala,FL,"Ocala, FL",1148.4346482291123
Dillsburg,PA,"York-Hanover, PA",1147.5
Marshalltown,IA,"Marshalltown, IA",1146.0627040043614
Cleveland Heights,OH,"Cleveland-Elyria, OH",1144.286534528231
Moline,IL,"Davenport-Moline-Rock Island, IA-IL",1144.1632274635356
Sharpsburg,PA,"Pittsburgh, PA",1143.4981420102465
Winston-Salem,NC,"Winston-Salem, NC",1143.4926247222363
Bartlesville,OK,"Tulsa, OK",1141.6957070928995
Gladstone,MO,"Kansas City, MO-KS",1139.9936935885487
Hammond,LA,"Hammond, LA",1139.1784291157117
Tea,SD,"Sioux Falls, SD",1138.6143908550994
Beaver Dam,WI,"Beaver Dam, WI",1135.7910580232292
Bloomington,IN,"Bloomington, IN",1135.7502823542306
Radcliff,KY,"Elizabethtown-Fort Knox, KY",1135.3520467843161
Ephrata,PA,"Lancaster, PA",1134.6142496643324
Oak Grove,KY,"Clarksville, TN-KY",1134.0003570803733
Midfield,AL,"Birmingham-Hoover, AL",1133.9146541627495
Nampa,ID,"Boise City, ID",1133.8769414183198
Saint Ann,MO,"St. Louis, MO-IL",1133.4347626729077
Vandalia,OH,"Dayton-Kettering, OH",1133.3333333333333
University City,MO,"St. Louis, MO-IL",1133.227862024526
Hartford,CT,"Hartford-East Hartford-Middletown, CT",1132.3524530108068
Trotwood,OH,"Dayton-Kettering, OH",1132.214114607097
Tallahassee,FL,"Tallahassee, FL",1132.0358974229996
Guthrie,OK,"Oklahoma City, OK",1131.25
Muskegon,MI,"Muskegon, MI",1130.6664049226035
Newport News,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",1129.430838552346
Lawrence,KS,"Lawrence, KS",1129.3516851914985
Hot Springs,AR,"Hot Springs, AR",1128.1757575756396
Johnson City,TN,"Johnson City, TN",1127.0984255708915
Big Rapids,MI,"Big Rapids, MI",1126.9157782384793
Laramie,WY,"Laramie, WY",1126.238231529604
Grandview,MO,"Kansas City, MO-KS",1125.93969629024
Bedford,OH,"Cleveland-Elyria, OH",1125.604501433109
Raytown,MO,"Kansas City, MO-KS",1125.0693672861435
College Place,WA,"Walla Walla, WA",1125.0
Amarillo,TX,"Amarillo, TX",1124.6578384203635
Cuyahoga Falls,OH,"Akron, OH",1124.0768382134688
Scranton,PA,"Scranton--Wilkes-Barre, PA",1123.533848654133
Wilkes-Barre,PA,"Scranton--Wilkes-Barre, PA",1123.3747167235358
Red Wing,MN,"Red Wing, MN",1122.5
Council Bluffs,IA,"Omaha-Council Bluffs, NE-IA",1122.4706716590863
Ferguson,MO,"St. Louis, MO-IL",1121.871112184751
Gaffney,SC,"Gaffney, SC",1120.9226502573088
Nacogdoches,TX,"Nacogdoches, TX",1119.8802054320638
Port Huron,MI,"Detroit-Warren-Dearborn, MI",1119.561029077909
Troy,NY,"Albany-Schenectady-Troy, NY",1119.461834586427
Rome,GA,"Rome, GA",1119.1510742587507
Greenville,NC,"Greenville, NC",1118.5828709575007
Bethalto,IL,"St. Louis, MO-IL",1116.6666666666667
Hobbs,NM,"Hobbs, NM",1115.0618613386412
Baker,LA,"Baton Rouge, LA",1114.2345720429455
Appleton,WI,"Appleton, WI",1114.0469684447496
Maryland Heights,MO,"St. Louis, MO-IL",1113.1940681182405
Northport,AL,"Tuscaloosa, AL",1112.993787795177
Fairborn,OH,"Dayton-Kettering, OH",1112.4486775656492
Schenectady,NY,"Albany-Schenectady-Troy, NY",1112.4346966149146
Columbus,IN,"Columbus, IN",1112.3874932922429
Tucson,AZ,"Tucson, AZ",1111.975398677625
Waterbury,CT,"New Haven-Milford, CT",1111.0291943422233
Winona,MN,"Winona, MN",1110.5640013463749
Mishawaka,IN,"South Bend-Mishawaka, IN-MI",1110.076822902472
Hammond,IN,"Chicago-Naperville-Elgin, IL-IN-WI",1109.8096502555768
Binghamton,NY,"Binghamton, NY",1109.6627216012507
Ridgecrest,CA,"Bakersfield, CA",1108.6152365358632
Taylors,SC,"Greenville-Anderson, SC",1108.372960419464
Orange,TX,"Beaumont-Port Arthur, TX",1108.3135804992648
Rochester,NY,"Rochester, NY",1108.1893556474631
Lima,OH,"Lima, OH",1107.827672420285
Shelby,NC,"Shelby, NC",1107.5204164226814
Portsmouth,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",1105.650480967321
Coralville,IA,"Iowa City, IA",1105.2559531429201
Cheyenne,WY,"Cheyenne, WY",1104.5720973086577
Gastonia,NC,"Charlotte-Concord-Gastonia, NC-SC",1104.2493856707408
Farmington,NM,"Farmington, NM",1103.9674725063007
Pontoon Beach,IL,"St. Louis, MO-IL",1102.89919658199
Norman,OK,"Oklahoma City, OK",1101.3444729012692
Clinton Township,MI,"Detroit-Warren-Dearborn, MI",1101.0572265277517
Findlay,OH,"Findlay, OH",1101.0201245958506
Columbia,SC,"Columbia, SC",1100.7348691872542
Moscow,ID,"Moscow, ID",1100.0496361815026
Champaign,IL,"Champaign-Urbana, IL",1099.4497961699851
New Albany,IN,"Louisville/Jefferson County, KY-IN",1099.3601682331914
Norwood,OH,"Cincinnati, OH-KY-IN",1099.304088988118
Hueytown,AL,"Birmingham-Hoover, AL",1098.1689675568957
Bremen,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1097.5
Cincinnati,OH,"Cincinnati, OH-KY-IN",1096.5410071790425
Middletown,OH,"Cincinnati, OH-KY-IN",1095.9823403095124
Southfield,MI,"Detroit-Warren-Dearborn, MI",1095.2680915699887
Bolivar,MO,"Springfield, MO",1095.0
Enid,OK,"Enid, OK",1094.3043401817406
Hoover,AL,"Birmingham-Hoover, AL",1092.8048574323652
Middletown,PA,"Harrisburg-Carlisle, PA",1091.25
Columbus,OH,"Columbus, OH",1090.9927732238673
Gary,IN,"Chicago-Naperville-Elgin, IL-IN-WI",1090.7400744996867
Jennings,MO,"St. Louis, MO-IL",1089.863692536781
Riverdale,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1088.8428153607153
West Bend,WI,"Milwaukee-Waukesha, WI",1087.8094451749826
Canyon,TX,"Amarillo, TX",1087.6417770363232
Beckley,WV,"Beckley, WV",1084.5512145225914
Greensboro,NC,"Greensboro-High Point, NC",1084.543572568019
Erlanger,KY,"Cincinnati, OH-KY-IN",1083.9094938399276
South Milwaukee,WI,"Milwaukee-Waukesha, WI",1083.233198450574
Milwaukee,WI,"Milwaukee-Waukesha, WI",1082.230023519559
Spokane,WA,"Spokane-Spokane Valley, WA",1081.65376658136
Barberton,OH,"Akron, OH",1081.5833333333333
Eau Claire,WI,"Eau Claire, WI",1080.2993295028737
Warner Robins,GA,"Warner Robins, GA",1080.019237747192
Pueblo,CO,"Pueblo, CO",1079.578331104614
Enterprise,AL,"Enterprise, AL",1078.7093669873523
Parma,OH,"Cleveland-Elyria, OH",1076.8815848821218
Lancaster,PA,"Lancaster, PA",1075.1512598737113
Lakewood,OH,"Cleveland-Elyria, OH",1073.647366885571
Clarksville,TN,"Clarksville, TN-KY",1073.5112080108704
Kettering,OH,"Dayton-Kettering, OH",1072.9971098233907
High Point,NC,"Greensboro-High Point, NC",1072.8155320343676
Lafayette,LA,"Lafayette, LA",1071.753978659777
Monroe,MI,"Monroe, MI",1070.6210862906742
North Tonawanda,NY,"Buffalo-Cheektowaga, NY",1070.3876942466327
Tarrant,AL,"Birmingham-Hoover, AL",1070.25847973041
Leesburg,FL,"Orlando-Kissimmee-Sanford, FL",1069.0276281330162
Cullowhee,NC,"Cullowhee, NC",1068.935216504839
Leesville,LA,"Fort Polk South, LA",1068.839279317174
Kansas City,MO,"Kansas City, MO-KS",1068.2444042224236
Conway,AR,"Little Rock-North Little Rock-Conway, AR",1066.952220927452
Reading,OH,"Cincinnati, OH-KY-IN",1065.1765095270032
Lexington,KY,"Lexington-Fayette, KY",1064.1733562707032
Plattsmouth,NE,"Omaha-Council Bluffs, NE-IA",1063.0
Rogers,AR,"Fayetteville-Springdale-Rogers, AR",1062.3166810985674
Pendleton,OR,"Hermiston-Pendleton, OR",1062.0748382303657
Bettendorf,IA,"Davenport-Moline-Rock Island, IA-IL",1062.0395649884974
Noble,OK,"Oklahoma City, OK",1061.4382820516157
Billings,MT,"Billings, MT",1059.9239542222874
Rapid City,SD,"Rapid City, SD",1058.8562402148432
Bowling Green,KY,"Bowling Green, KY",1058.6531368086833
Roanoke,VA,"Roanoke, VA",1055.6472716887624
Oakwood,OH,"Cleveland-Elyria, OH",1055.0
Omaha,NE,"Omaha-Council Bluffs, NE-IA",1053.5014426453167
Alton,IL,"St. Louis, MO-IL",1052.3506801501974
Casper,WY,"Casper, WY",1051.4053999767386
Wood River,IL,"St. Louis, MO-IL",1050.0
Iowa City,IA,"Iowa City, IA",1049.8308116267372
Indianapolis,IN,"Indianapolis-Carmel-Anderson, IN",1049.5787490377352
Pocatello,ID,"Pocatello, ID",1049.0244456444057
Louisville,KY,"Louisville/Jefferson County, KY-IN",1048.6990540397192
Laredo,TX,"Laredo, TX",1047.4049481197615
Jackson,MO,"Cape Girardeau, MO-IL",1046.597683426453
Carnegie,PA,"Pittsburgh, PA",1045.1201943325595
Jonesboro,AR,"Jonesboro, AR",1044.6360583111837
Lincoln,NE,"Lincoln, NE",1042.9714245219745
Medical Lake,WA,"Spokane-Spokane Valley, WA",1040.0
Zanesville,OH,"Zanesville, OH",1039.716262703112
Joplin,MO,"Joplin, MO",1039.5939875855377
Neenah,WI,"Oshkosh-Neenah, WI",1039.5
Port Arthur,TX,"Beaumont-Port Arthur, TX",1039.3112348715265
Great Falls,MT,"Great Falls, MT",1037.7838876286576
Dubuque,IA,"Dubuque, IA",1037.6637494872475
Bellevue,NE,"Omaha-Council Bluffs, NE-IA",1034.5244491334322
Clovis,NM,"Clovis, NM",1034.4836557337114
Oshkosh,WI,"Oshkosh-Neenah, WI",1033.8910536820117
Saint Louis,MO,"St. Louis, MO-IL",1033.8481145850258
Wilson,NC,"Wilson, NC",1033.765963974316
Fairfield,IA,"Fairfield, IA",1032.1289873193532
Victoria,TX,"Victoria, TX",1032.1201098931926
Williston,ND,"Williston, ND",1030.9344352935136
Niagara Falls,NY,"Buffalo-Cheektowaga, NY",1029.7732744886675
Michigan City,IN,"Michigan City-La Porte, IN",1028.9965480147657
Ardmore,OK,"Ardmore, OK",1028.9379193778425
Brookings,SD,"Brookings, SD",1028.8457965407638
Knob Noster,MO,"Warrensburg, MO",1028.125
Abilene,TX,"Abilene, TX",1027.88775946785
Altoona,WI,"Eau Claire, WI",1027.1006709327824
Longview,TX,"Longview, TX",1027.0561200721008
Atchison,KS,"Atchison, KS",1025.0
Morgantown,WV,"Morgantown, WV",1024.9816383864331
Spartanburg,SC,"Spartanburg, SC",1024.524135136967
Ypsilanti,MI,"Ann Arbor, MI",1024.31754640588
Las Cruces,NM,"Las Cruces, NM",1022.7970885151393
Buffalo,NY,"Buffalo-Cheektowaga, NY",1022.5182489984828
Sapulpa,OK,"Tulsa, OK",1022.4531343731829
Rexburg,ID,"Rexburg, ID",1019.9313882198715
Huntsville,AL,"Huntsville, AL",1017.8670485469737
Sumter,SC,"Sumter, SC",1017.4202774289769
Oklahoma City,OK,"Oklahoma City, OK",1016.8887390339801
Farmington Hills,MI,"Detroit-Warren-Dearborn, MI",1015.8674498503094
Hazel Park,MI,"Detroit-Warren-Dearborn, MI",1014.5947567016834
Collinsville,IL,"St. Louis, MO-IL",1013.4818035927655
Sheboygan,WI,"Sheboygan, WI",1013.2456882952678
Pascagoula,MS,"Gulfport-Biloxi, MS",1013.0982954124298
Shawnee,OK,"Shawnee, OK",1013.0794882513004
Wayne,MI,"Detroit-Warren-Dearborn, MI",1012.6950548298636
El Dorado,KS,"Wichita, KS",1009.2517801279909
Shiloh,OH,"Dayton-Kettering, OH",1007.8793698679956
Sulphur,LA,"Lake Charles, LA",1007.7274406907142
Fort McKinley,OH,"Dayton-Kettering, OH",1007.5
Saint Cloud,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1007.315672754554
Fayetteville,NC,"Fayetteville, NC",1006.9591425350529
Harlingen,TX,"Brownsville-Harlingen, TX",1006.860120564696
Janesville,WI,"Janesville-Beloit, WI",1004.4433592312516
Menomonie,WI,"Menomonie, WI",1001.4981359512383
Hagerstown,MD,"Hagerstown-Martinsburg, MD-WV",1001.0675880579472
Center Point,AL,"Birmingham-Hoover, AL",1000.6647689664818
Killeen,TX,"Killeen-Temple, TX",1000.1348166299242
Endicott,NY,"Binghamton, NY",1000.0
Missoula,MT,"Missoula, MT",999.1912886239406
Warren,MI,"Detroit-Warren-Dearborn, MI",997.9206563563827
Westland,MI,"Detroit-Warren-Dearborn, MI",997.7232187727247
Bessemer City,NC,"Charlotte-Concord-Gastonia, NC-SC",997.5
Birmingham,AL,"Birmingham-Hoover, AL",996.7321214982207
Beaumont,TX,"Beaumont-Port Arthur, TX",995.953517708962
Euclid,OH,"Cleveland-Elyria, OH",995.8094465359127
Tulsa,OK,"Tulsa, OK",995.6462135385875
Lorain,OH,"Cleveland-Elyria, OH",995.3271626654719
West Monroe,LA,"Monroe, LA",993.8232609597354
Lockport,NY,"Buffalo-Cheektowaga, NY",993.75
McKeesport,PA,"Pittsburgh, PA",993.6075613059085
Montgomery,AL,"Montgomery, AL",990.181667918577
Del City,OK,"Oklahoma City, OK",989.840463966805
Williamsport,PA,"Williamsport, PA",989.2619707702288
Pontiac,MI,"Detroit-Warren-Dearborn, MI",988.8753259479407
Detroit,MI,"Detroit-Warren-Dearborn, MI",983.9770034013507
Huber Heights,OH,"Dayton-Kettering, OH",982.4827475735897
Roseville,MI,"Detroit-Warren-Dearborn, MI",982.0427210032244
Memphis,TN,"Memphis, TN-MS-AR",981.1752279230822
Monroe,LA,"Monroe, LA",977.8112409049016
Salina,KS,"Salina, KS",977.7148118054037
Harrisburg,PA,"Harrisburg-Carlisle, PA",976.5498973283654
Urbandale,IA,"Des Moines-West Des Moines, IA",975.9329965635129
Sterling,CO,"Sterling, CO",975.0
Willows,CA,,975.0
Massillon,OH,"Canton-Massillon, OH",974.9887308428908
Grand Forks,ND,"Grand Forks, ND-MN",973.6517490429335
Niles,MI,"Niles, MI",973.3782793917079
Jacksonville,AR,"Little Rock-North Little Rock-Conway, AR",972.78406799577
Independence,MO,"Kansas City, MO-KS",972.7009965746256
Tahlequah,OK,"Tahlequah, OK",970.2462711629861
Springfield,OH,"Springfield, OH",968.250725726246
Elyria,OH,"Cleveland-Elyria, OH",966.003810961664
Kansas City,KS,"Kansas City, MO-KS",965.4074942228655
Lynchburg,VA,"Lynchburg, VA",965.3238187384218
Ogden,UT,"Ogden-Clearfield, UT",964.415336861188
Bay City,MI,"Bay City, MI",963.3013001484098
Des Moines,IA,"Des Moines-West Des Moines, IA",961.1253752543703
Rock Island,IL,"Davenport-Moline-Rock Island, IA-IL",959.250698593678
Jacksonville,AL,"Anniston-Oxford, AL",959.0310776285212
Lafayette,IN,"Lafayette-West Lafayette, IN",958.2140336228829
Hamilton,OH,"Cincinnati, OH-KY-IN",957.9629316869984
Decatur,IL,"Decatur, IL",957.8436990945281
Augusta,GA,"Augusta-Richmond County, GA-SC",956.0114709853083
Midwest City,OK,"Oklahoma City, OK",955.3380587904835
Battle Creek,MI,"Battle Creek, MI",955.2740908316366
Jefferson City,MO,"Jefferson City, MO",952.3705181474012
Little Rock,AR,"Little Rock-North Little Rock-Conway, AR",952.120474438665
Warrensburg,MO,"Warrensburg, MO",951.681426177572
Cedar Rapids,IA,"Cedar Rapids, IA",951.5704632557885
Kalamazoo,MI,"Kalamazoo-Portage, MI",950.4986877506026
Cleveland,OH,"Cleveland-Elyria, OH",950.2147725422959
Washington,IL,"Peoria, IL",950.0
Brownsville,TN,"Brownsville, TN",950.0
Richmond,KY,"Richmond-Berea, KY",947.8175727078129
Mobile,AL,"Mobile, AL",947.5056444454201
Lake Charles,LA,"Lake Charles, LA",946.2877817217008
Ames,IA,"Ames, IA",945.8256369030408
Bloomington,IL,"Bloomington, IL",945.8245407029638
Parkersburg,WV,"Parkersburg-Vienna, WV",944.9966678447654
Marion,IL,"Carbondale-Marion, IL",941.0478147366017
Springfield,MO,"Springfield, MO",940.4904705959026
Petersburg,VA,"Richmond, VA",937.2301967370562
Sioux Falls,SD,"Sioux Falls, SD",936.6872677742018
Jacksonville,NC,"Jacksonville, NC",936.6111194075478
Fond du Lac,WI,"Fond du Lac, WI",935.6085648344232
Ruston,LA,"Ruston, LA",935.3807499689802
Green Bay,WI,"Green Bay, WI",934.1081137764473
Macon,GA,"Macon-Bibb County, GA",933.7466039946889
Boardman,OH,"Youngstown-Warren-Boardman, OH-PA",929.9061355654436
Weslaco,TX,"McAllen-Edinburg-Mission, TX",929.6266761731574
Goshen,IN,"Elkhart-Goshen, IN",929.1949896309294
Huntington,WV,"Huntington-Ashland, WV-KY-OH",928.9686424949905
Melvindale,MI,"Detroit-Warren-Dearborn, MI",925.5140363462353
Emporia,KS,"Emporia, KS",924.280700515959
Reading,PA,"Reading, PA",924.2210927964572
Copperas Cove,TX,"Killeen-Temple, TX",922.9088240330403
Jackson,MI,"Jackson, MI",921.771533965945
Wausau,WI,"Wausau-Weston, WI",920.2478959928358
Idaho Falls,ID,"Idaho Falls, ID",919.0618715512611
Chippewa Falls,WI,"Eau Claire, WI",918.0995993309298
York,PA,"York-Hanover, PA",917.9825389078944
Asheboro,NC,"Greensboro-High Point, NC",916.7901151976487
Daleville,AL,"Ozark, AL",916.3333333333334
Columbus,GA,"Columbus, GA-AL",915.9723078424877
Pekin,IL,"Peoria, IL",914.774885135391
Waynesville,MO,"Fort Leonard Wood, MO",911.6015621514023
La Crosse,WI,"La Crosse-Onalaska, WI-MN",910.6051795577647
Manhattan,KS,"Manhattan, KS",910.5355026169146
Columbia,MO,"Columbia, MO",910.169983807542
Cumberland,MD,"Cumberland, MD-WV",909.5358063043856
Shreveport,LA,"Shreveport-Bossier City, LA",909.4439480494143
Henderson,NC,"Henderson, NC",908.0930107995232
Rock Springs,WY,"Rock Springs, WY",908.061803582345
West Allis,WI,"Milwaukee-Waukesha, WI",907.8730069798237
Riverton,WY,"Riverton, WY",904.7199055442115
Youngstown,OH,"Youngstown-Warren-Boardman, OH-PA",904.0778531292785
New Castle,PA,"New Castle, PA",904.0303233942478
Saginaw,MI,"Saginaw, MI",903.1620587387359
Greensburg,PA,"Pittsburgh, PA",902.7723608127982
Saint Robert,MO,"Fort Leonard Wood, MO",901.4401653402317
North Platte,NE,"North Platte, NE",900.9491153860499
Charleston,WV,"Charleston, WV",900.705426849656
Cape Girardeau,MO,"Cape Girardeau, MO-IL",900.2153777904438
Weatherford,OK,"Weatherford, OK",900.0
Keene,TX,"Dallas-Fort Worth-Arlington, TX",900.0
Mandan,ND,"Bismarck, ND",900.0
Jackson,MS,"Jackson, MS",899.2693404795307
South Bend,IN,"South Bend-Mishawaka, IN-MI",897.0962622217083
Alliance,OH,"Canton-Massillon, OH",895.1142790341837
Merrill,WI,"Wausau-Weston, WI",895.0
Glasgow,KY,"Glasgow, KY",895.0
Fort Wayne,IN,"Fort Wayne, IN",893.7493178196645
Edinburg,TX,"McAllen-Edinburg-Mission, TX",892.885358403507
Fargo,ND,"Fargo, ND-MN",892.0463774145406
Springfield,IL,"Springfield, IL",890.9982350125982
Ada,OK,"Ada, OK",888.4462500096037
East Chicago,IN,"Chicago-Naperville-Elgin, IL-IN-WI",887.7219452927537
Butler,PA,"Pittsburgh, PA",885.3584954780832
Leon Valley,TX,"San Antonio-New Braunfels, TX",883.5935844955756
Urbana,IL,"Champaign-Urbana, IL",882.1741337156107
Cortland,OH,"Youngstown-Warren-Boardman, OH-PA",875.0
Mason City,IA,"Mason City, IA",875.0
Muskogee,OK,"Muskogee, OK",874.0518271702455
Ashland,OH,"Ashland, OH",873.6867710957533
Racine,WI,"Racine, WI",873.4616497241701
Lexington,VA,,873.3333333333334
Wichita Falls,TX,"Wichita Falls, TX",868.8535648181356
Washington,PA,"Pittsburgh, PA",868.7473543589997
Dayton,OH,"Dayton-Kettering, OH",865.6254437565807
Lock Haven,PA,"Lock Haven, PA",860.7243281772752
Pittsburg,KS,"Pittsburg, KS",859.1663431354434
Crawfordsville,IN,"Crawfordsville, IN",858.9618011832116
Minot,ND,"Minot, ND",856.827516451725
Anderson,IN,"Indianapolis-Carmel-Anderson, IN",856.2594431025918
Topeka,KS,"Topeka, KS",855.1351624218718
Leavenworth,KS,"Kansas City, MO-KS",853.2527970667384
Lansing,MI,"Lansing-East Lansing, MI",852.9321491977719
East Alton,IL,"St. Louis, MO-IL",850.0
Quincy,IL,"Quincy, IL-MO",846.358761825021
Rockford,IL,"Rockford, IL",843.3490721085523
Richmond,IN,"Richmond, IN",842.2387085133508
Mansfield,OH,"Mansfield, OH",840.461903709032
Jamestown,ND,"Jamestown, ND",838.4622348127867
Star City,WV,"Morgantown, WV",837.5
Elizabethton,TN,"Johnson City, TN",834.2743483773137
Wichita,KS,"Wichita, KS",834.2124667462315
Peoria,IL,"Peoria, IL",833.009619928879
Ambridge,PA,"Pittsburgh, PA",832.8333333333333
North Little Rock,AR,"Little Rock-North Little Rock-Conway, AR",832.2886162772115
Mount Pleasant,MI,"Mount Pleasant, MI",831.9661261970082
Austin,MN,"Austin, MN",831.9079064011
Newton,IA,"Des Moines-West Des Moines, IA",829.2761413897657
Portales,NM,"Portales, NM",826.891035509478
Flint,MI,"Flint, MI",826.6954794655809
Lawton,OK,"Lawton, OK",823.8632051623532
Toledo,OH,"Toledo, OH",820.8742813609526
New Castle,IN,"New Castle, IN",815.2817293571195
Greenwood,SC,"Greenwood, SC",812.4596931667827
Newton,KS,"Wichita, KS",811.0561115311496
Hiawatha,IA,"Cedar Rapids, IA",810.0
Anniston,AL,"Anniston-Oxford, AL",809.0918593106904
Duncan,OK,"Duncan, OK",807.5201384735881
Saint Joseph,MO,"St. Joseph, MO-KS",804.9002391993504
Terre Haute,IN,"Terre Haute, IN",803.3753309230889
Akron,OH,"Akron, OH",802.9756252142103
Warren,OH,"Youngstown-Warren-Boardman, OH-PA",800.0
Hollister,MO,"Branson, MO",800.0
Erie,PA,"Erie, PA",799.5183867982801
Clute,TX,"Houston-The Woodlands-Sugar Land, TX",798.9884138034946
Fort Smith,AR,"Fort Smith, AR-OK",797.1023800452554
Freeport,IL,"Freeport, IL",796.2766607583992
Junction City,KS,"Manhattan, KS",793.8697733029893
Frankfort,KY,"Frankfort, KY",791.3792263278926
Frankfort,IN,"Frankfort, IN",785.3575649850027
Fort Dodge,IA,"Fort Dodge, IA",781.0100350610445
Canton,OH,"Canton-Massillon, OH",777.930477291098
Wheeling,WV,"Wheeling, WV-OH",773.0705587547503
Muncie,IN,"Muncie, IN",770.6772138889564
Blackfoot,ID,"Blackfoot, ID",770.0
Weirton,WV,"Weirton-Steubenville, WV-OH",766.4219955742948
Waterloo,IA,"Waterloo-Cedar Falls, IA",765.8254750653862
Belleville,IL,"St. Louis, MO-IL",760.9110363785221
Kokomo,IN,"Kokomo, IN",758.6681688139089
Steubenville,OH,"Weirton-Steubenville, WV-OH",758.4922655607012
Mount Morris,MI,"Flint, MI",750.0
Alamo,TX,"McAllen-Edinburg-Mission, TX",745.0
Evansville,IN,"Evansville, IN-KY",743.2261601290119
Marion,IA,"Cedar Rapids, IA",742.3429213228421
Kirksville,MO,"Kirksville, MO",737.8785009892703
Davenport,IA,"Davenport-Moline-Rock Island, IA-IL",736.5581415424182
East Cleveland,OH,"Cleveland-Elyria, OH",725.0046483279303
Rantoul,IL,"Champaign-Urbana, IL",712.969225386287
